ANNO;TRIMESTRE;MES_DEL_TRIMESTRE;ID_EMPRESA;EMPRESA;ID_MODALIDAD_PAGO;MODALIDAD_PAGO;ID_TERMINAL;TERMINAL;ID_TECNOLOGIA;TECNOLOGIA;CANTIDAD_ABONADOS
2013;4;3;900367669;UFF MOVIL SAS;PRE;Prepago;1;Teléfono móvil;2;3G;10869
2013;4;3;900092385;UNE EPM TELECOMUNICACIONES S.A. E.S.P. - UNE EPM TELCO S.A.;PRE;Prepago;2;Data Card;1;2G;20
2013;4;3;900092385;UNE EPM TELECOMUNICACIONES S.A. E.S.P. - UNE EPM TELCO S.A.;PRE;Prepago;2;Data Card;2;3G;302
2013;4;3;900092385;UNE EPM TELECOMUNICACIONES S.A. E.S.P. - UNE EPM TELCO S.A.;PRE;Prepago;2;Data Card;3;4G;3676
2013;4;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;PRE;Prepago;1;Teléfono Móvil;2;3G;116978
2013;4;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;POS;Pospago;1;Teléfono móvil;1;2G;55624
2013;4;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;POS;Pospago;1;Teléfono móvil;2;3G;303788
2013;4;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;POS;Pospago;1;Teléfono móvil;3;4G;2
2013;4;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;POS;Pospago;2;Data Card;1;2G;4049
2013;4;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;POS;Pospago;2;Data Card;2;3G;10531
2013;4;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;POS;Pospago;2;Data Card;3;4G;51
2013;4;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;PRE;Prepago;1;Teléfono móvil;1;2G;221493
2013;4;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;PRE;Prepago;1;Teléfono móvil;2;3G;449631
2013;4;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;PRE;Prepago;1;Teléfono móvil;3;4G;302
2013;4;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;PRE;Prepago;2;Data Card;1;2G;86201
2013;4;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;PRE;Prepago;2;Data Card;2;3G;45768
2013;4;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;PRE;Prepago;2;Data Card;3;4G;20
2013;4;3;830114921;COLOMBIA MOVIL S.A. E.S.P.;PRE;PREPAGO;1;Teléfono Móvil;1;2G;233754
2013;4;3;830114921;COLOMBIA MOVIL S.A. E.S.P.;PRE;PREPAGO;1;Teléfono Móvil;2;3G;507167
2013;4;3;830114921;COLOMBIA MOVIL S.A. E.S.P.;PRE;PREPAGO;1;Teléfono Móvil;3;4G;0
2013;4;3;830114921;COLOMBIA MOVIL S.A. E.S.P.;PRE;PREPAGO;2;Data Card;1;2G;0
2013;4;3;830114921;COLOMBIA MOVIL S.A. E.S.P.;PRE;PREPAGO;2;Data Card;2;3G;36909
2013;4;3;830114921;COLOMBIA MOVIL S.A. E.S.P.;PRE;PREPAGO;2;Data Card;3;4G;0
2013;4;3;830114921;COLOMBIA MOVIL S.A. E.S.P.;POS;POSPAGO;1;Teléfono Móvil;1;2G;2433
2013;4;3;830114921;COLOMBIA MOVIL S.A. E.S.P.;POS;POSPAGO;1;Teléfono Móvil;2;3G;13087
2013;4;3;830114921;COLOMBIA MOVIL S.A. E.S.P.;POS;POSPAGO;1;Teléfono Móvil;3;4G;0
2013;4;3;830114921;COLOMBIA MOVIL S.A. E.S.P.;POS;POSPAGO;2;Data Card;1;2G;0
2013;4;3;830114921;COLOMBIA MOVIL S.A. E.S.P.;POS;POSPAGO;2;Data Card;2;3G;314
2013;4;3;830114921;COLOMBIA MOVIL S.A. E.S.P.;POS;POSPAGO;2;Data Card;3;4G;0
2013;4;3;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;PREPAGO;2;Teléfono móvil;1;2G;36982
2013;4;3;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;PREPAGO;2;Teléfono móvil;2;3G;4245346
2013;4;3;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;PREPAGO;2;Teléfono móvil;3;4G;141
2013;4;3;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;PREPAGO;2;Data card;1;2G;0
2013;4;3;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;PREPAGO;2;Data card;2;3G;575
2013;4;3;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;PREPAGO;2;Data card;3;4G;0
2013;4;3;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;POSPAGO;2;Teléfono móvil;1;2G;123941
2013;4;3;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;POSPAGO;2;Teléfono móvil;2;3G;487256
2013;4;3;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;POSPAGO;2;Teléfono móvil;3;4G;1
2013;4;3;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;POSPAGO;2;Data card;1;2G;7
2013;4;3;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;POSPAGO;2;Data card;2;3G;38
2013;4;3;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;POSPAGO;2;Data card;3;4G;0
2014;1;1;900367669;UFF MOVIL SAS;PRE;Prepago;1;Teléfono móvil;1;2G;19
2014;1;1;900367669;UFF MOVIL SAS;PRE;Prepago;1;Teléfono móvil;2;3G;14505
2014;1;1;900092385;UNE EPM TELECOMUNICACIONES S.A. E.S.P. - UNE EPM TELCO S.A.;PRE;Prepago;2;Data Card;1;2G;20
2014;1;1;900092385;UNE EPM TELECOMUNICACIONES S.A. E.S.P. - UNE EPM TELCO S.A.;PRE;Prepago;2;Data Card;2;3G;358
2014;1;1;900092385;UNE EPM TELECOMUNICACIONES S.A. E.S.P. - UNE EPM TELCO S.A.;PRE;Prepago;2;Data Card;3;4G;4043
2014;1;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;PRE;Prepago;1;Teléfono Móvil;2;3G;133213
2014;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;POS;Pospago;1;Teléfono móvil;1;2G;54822
2014;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;POS;Pospago;1;Teléfono móvil;2;3G;308658
2014;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;POS;Pospago;1;Teléfono móvil;3;4G;3062
2014;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;POS;Pospago;2;Data Card;1;2G;4131
2014;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;POS;Pospago;2;Data Card;2;3G;10742
2014;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;POS;Pospago;2;Data Card;3;4G;103
2014;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;PRE;Prepago;1;Teléfono móvil;1;2G;227569
2014;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;PRE;Prepago;1;Teléfono móvil;2;3G;475927
2014;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;PRE;Prepago;1;Teléfono móvil;3;4G;629
2014;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;PRE;Prepago;2;Data Card;1;2G;86664
2014;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;PRE;Prepago;2;Data Card;2;3G;48429
2014;1;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;PRE;Prepago;2;Data Card;3;4G;42
2014;1;1;830114921;COLOMBIA MOVIL S.A. E.S.P.;PRE;PREPAGO;1;Teléfono Móvil;1;2G;267566
2014;1;1;830114921;COLOMBIA MOVIL S.A. E.S.P.;PRE;PREPAGO;1;Teléfono Móvil;2;3G;468572
2014;1;1;830114921;COLOMBIA MOVIL S.A. E.S.P.;PRE;PREPAGO;1;Teléfono Móvil;3;4G;0
2014;1;1;830114921;COLOMBIA MOVIL S.A. E.S.P.;PRE;PREPAGO;2;Data Card;1;2G;0
2014;1;1;830114921;COLOMBIA MOVIL S.A. E.S.P.;PRE;PREPAGO;2;Data Card;2;3G;31466
2014;1;1;830114921;COLOMBIA MOVIL S.A. E.S.P.;PRE;PREPAGO;2;Data Card;3;4G;0
2014;1;1;830114921;COLOMBIA MOVIL S.A. E.S.P.;POS;POSPAGO;1;Teléfono Móvil;1;2G;10635
2014;1;1;830114921;COLOMBIA MOVIL S.A. E.S.P.;POS;POSPAGO;1;Teléfono Móvil;2;3G;20476
2014;1;1;830114921;COLOMBIA MOVIL S.A. E.S.P.;POS;POSPAGO;1;Teléfono Móvil;3;4G;0
2014;1;1;830114921;COLOMBIA MOVIL S.A. E.S.P.;POS;POSPAGO;2;Data Card;1;2G;0
2014;1;1;830114921;COLOMBIA MOVIL S.A. E.S.P.;POS;POSPAGO;2;Data Card;2;3G;2763
2014;1;1;830114921;COLOMBIA MOVIL S.A. E.S.P.;POS;POSPAGO;2;Data Card;3;4G;0
2014;1;1;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;PREPAGO;2;Teléfono móvil;1;2G;34763
2014;1;1;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;PREPAGO;2;Teléfono móvil;2;3G;4392727
2014;1;1;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;PREPAGO;2;Teléfono móvil;3;4G;353
2014;1;1;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;PREPAGO;2;Data card;1;2G;0
2014;1;1;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;PREPAGO;2;Data card;2;3G;651
2014;1;1;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;PREPAGO;2;Data card;3;4G;0
2014;1;1;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;POSPAGO;2;Teléfono móvil;1;2G;113
2014;1;1;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;POSPAGO;2;Teléfono móvil;2;3G;463334
2014;1;1;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;POSPAGO;2;Teléfono móvil;3;4G;50
2014;1;1;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;POSPAGO;2;Data card;1;2G;9
2014;1;1;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;POSPAGO;2;Data card;2;3G;36
2014;1;1;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;POSPAGO;2;Data card;3;4G;0
2014;1;2;900367669;UFF MOVIL SAS;PRE;Prepago;1;Teléfono móvil;1;2G;17697
2014;1;2;900367669;UFF MOVIL SAS;PRE;Prepago;1;Teléfono móvil;2;3G;13765
2014;1;2;900092385;UNE EPM TELECOMUNICACIONES S.A. E.S.P. - UNE EPM TELCO S.A.;PRE;Prepago;2;Data Card;1;2G;17
2014;1;2;900092385;UNE EPM TELECOMUNICACIONES S.A. E.S.P. - UNE EPM TELCO S.A.;PRE;Prepago;2;Data Card;2;3G;338
2014;1;2;900092385;UNE EPM TELECOMUNICACIONES S.A. E.S.P. - UNE EPM TELCO S.A.;PRE;Prepago;2;Data Card;3;4G;4891
2014;1;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;PRE;Prepago;1;Teléfono Móvil;2;3G;145426
2014;1;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;POS;Pospago;1;Teléfono móvil;1;2G;53883
2014;1;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;POS;Pospago;1;Teléfono móvil;2;3G;312998
2014;1;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;POS;Pospago;1;Teléfono móvil;3;4G;4645
2014;1;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;POS;Pospago;2;Data Card;1;2G;4206
2014;1;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;POS;Pospago;2;Data Card;2;3G;10935
2014;1;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;POS;Pospago;2;Data Card;3;4G;156
2014;1;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;PRE;Prepago;1;Teléfono móvil;1;2G;233221
2014;1;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;PRE;Prepago;1;Teléfono móvil;2;3G;502541
2014;1;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;PRE;Prepago;1;Teléfono móvil;3;4G;985
2014;1;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;PRE;Prepago;2;Data Card;1;2G;86801
2014;1;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;PRE;Prepago;2;Data Card;2;3G;51121
2014;1;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;PRE;Prepago;2;Data Card;3;4G;65
2014;1;2;830114921;COLOMBIA MOVIL S.A. E.S.P.;PRE;PREPAGO;1;Teléfono Móvil;1;2G;252016
2014;1;2;830114921;COLOMBIA MOVIL S.A. E.S.P.;PRE;PREPAGO;1;Teléfono Móvil;2;3G;504287
2014;1;2;830114921;COLOMBIA MOVIL S.A. E.S.P.;PRE;PREPAGO;1;Teléfono Móvil;3;4G;1
2014;1;2;830114921;COLOMBIA MOVIL S.A. E.S.P.;PRE;PREPAGO;2;Data Card;1;2G;0
2014;1;2;830114921;COLOMBIA MOVIL S.A. E.S.P.;PRE;PREPAGO;2;Data Card;2;3G;34059
2014;1;2;830114921;COLOMBIA MOVIL S.A. E.S.P.;PRE;PREPAGO;2;Data Card;3;4G;16
2014;1;2;830114921;COLOMBIA MOVIL S.A. E.S.P.;POS;POSPAGO;1;Teléfono Móvil;1;2G;10156
2014;1;2;830114921;COLOMBIA MOVIL S.A. E.S.P.;POS;POSPAGO;1;Teléfono Móvil;2;3G;21364
2014;1;2;830114921;COLOMBIA MOVIL S.A. E.S.P.;POS;POSPAGO;1;Teléfono Móvil;3;4G;754
2014;1;2;830114921;COLOMBIA MOVIL S.A. E.S.P.;POS;POSPAGO;2;Data Card;1;2G;0
2014;1;2;830114921;COLOMBIA MOVIL S.A. E.S.P.;POS;POSPAGO;2;Data Card;2;3G;2
2014;1;2;830114921;COLOMBIA MOVIL S.A. E.S.P.;POS;POSPAGO;2;Data Card;3;4G;10
2014;1;2;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;PREPAGO;2;Teléfono móvil;1;2G;39956
2014;1;2;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;PREPAGO;2;Teléfono móvil;2;3G;4238225
2014;1;2;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;PREPAGO;2;Teléfono móvil;3;4G;529
2014;1;2;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;PREPAGO;2;Data card;1;2G;0
2014;1;2;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;PREPAGO;2;Data card;2;3G;700
2014;1;2;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;PREPAGO;2;Data card;3;4G;0
2014;1;2;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;POSPAGO;2;Teléfono móvil;1;2G;95218
2014;1;2;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;POSPAGO;2;Teléfono móvil;2;3G;423466
2014;1;2;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;POSPAGO;2;Teléfono móvil;3;4G;140
2014;1;2;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;POSPAGO;2;Data card;1;2G;2
2014;1;2;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;POSPAGO;2;Data card;2;3G;24
2014;1;2;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;POSPAGO;2;Data card;3;4G;0
2014;1;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;PRE;Prepago;1;Teléfono móvil;1;2G;51
2014;1;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;PRE;Prepago;1;Teléfono móvil;2;3G;9238
2014;1;3;900389508;ALMACENES EXITO INVERSIONES S.A.S.;PRE;Prepago;1;Teléfono móvil;3;4G;0
2014;1;3;900367669;UFF MOVIL SAS;PRE;Prepago;1;Teléfono móvil;1;2G;18737
2014;1;3;900367669;UFF MOVIL SAS;PRE;Prepago;1;Teléfono móvil;2;3G;16987
2014;1;3;900092385;UNE EPM TELECOMUNICACIONES S.A. E.S.P. - UNE EPM TELCO S.A.;PRE;Prepago;2;Data Card;1;2G;13
2014;1;3;900092385;UNE EPM TELECOMUNICACIONES S.A. E.S.P. - UNE EPM TELCO S.A.;PRE;Prepago;2;Data Card;2;3G;343
2014;1;3;900092385;UNE EPM TELECOMUNICACIONES S.A. E.S.P. - UNE EPM TELCO S.A.;PRE;Prepago;2;Data Card;3;4G;5486
2014;1;3;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;PRE;Prepago;1;Teléfono Móvil;2;3G;168
2014;1;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;POS;Pospago;1;Teléfono móvil;1;2G;53
2014;1;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;POS;Pospago;1;Teléfono móvil;2;3G;317966
2014;1;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;POS;Pospago;1;Teléfono móvil;3;4G;6274
2014;1;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;POS;Pospago;2;Data Card;1;2G;4
2014;1;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;POS;Pospago;2;Data Card;2;3G;11152
2014;1;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;POS;Pospago;2;Data Card;3;4G;211
2014;1;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;PRE;Prepago;1;Teléfono móvil;1;2G;239304
2014;1;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;PRE;Prepago;1;Teléfono móvil;2;3G;531355
2014;1;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;PRE;Prepago;1;Teléfono móvil;3;4G;1371
2014;1;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;PRE;Prepago;2;Data Card;1;2G;86926
2014;1;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;PRE;Prepago;2;Data Card;2;3G;54035
2014;1;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;PRE;Prepago;2;Data Card;3;4G;90
2014;1;3;830114921;COLOMBIA MOVIL S.A. E.S.P.;PRE;PREPAGO;1;Teléfono Móvil;1;2G;245454
2014;1;3;830114921;COLOMBIA MOVIL S.A. E.S.P.;PRE;PREPAGO;1;Teléfono Móvil;2;3G;534602
2014;1;3;830114921;COLOMBIA MOVIL S.A. E.S.P.;PRE;PREPAGO;1;Teléfono Móvil;3;4G;1811
2014;1;3;830114921;COLOMBIA MOVIL S.A. E.S.P.;PRE;PREPAGO;2;Data Card;1;2G;0
2014;1;3;830114921;COLOMBIA MOVIL S.A. E.S.P.;PRE;PREPAGO;2;Data Card;2;3G;34884
2014;1;3;830114921;COLOMBIA MOVIL S.A. E.S.P.;PRE;PREPAGO;2;Data Card;3;4G;31
2014;1;3;830114921;COLOMBIA MOVIL S.A. E.S.P.;POS;POSPAGO;1;Teléfono Móvil;1;2G;11111
2014;1;3;830114921;COLOMBIA MOVIL S.A. E.S.P.;POS;POSPAGO;1;Teléfono Móvil;2;3G;38757
2014;1;3;830114921;COLOMBIA MOVIL S.A. E.S.P.;POS;POSPAGO;1;Teléfono Móvil;3;4G;933
2014;1;3;830114921;COLOMBIA MOVIL S.A. E.S.P.;POS;POSPAGO;2;Data Card;1;2G;0
2014;1;3;830114921;COLOMBIA MOVIL S.A. E.S.P.;POS;POSPAGO;2;Data Card;2;3G;2
2014;1;3;830114921;COLOMBIA MOVIL S.A. E.S.P.;POS;POSPAGO;2;Data Card;3;4G;7
2014;1;3;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;PREPAGO;2;Teléfono móvil;1;2G;190347
2014;1;3;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;PREPAGO;2;Teléfono móvil;2;3G;5078096
2014;1;3;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;PREPAGO;2;Teléfono móvil;3;4G;2658
2014;1;3;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;PREPAGO;2;Data card;1;2G;0
2014;1;3;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;PREPAGO;2;Data card;2;3G;831
2014;1;3;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;PREPAGO;2;Data card;3;4G;0
2014;1;3;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;POSPAGO;2;Teléfono móvil;1;2G;90959
2014;1;3;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;POSPAGO;2;Teléfono móvil;2;3G;424668
2014;1;3;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;POSPAGO;2;Teléfono móvil;3;4G;746
2014;1;3;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;POSPAGO;2;Data card;1;2G;5
2014;1;3;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;POSPAGO;2;Data card;2;3G;24
2014;1;3;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;POSPAGO;2;Data card;3;4G;0
2014;2;1;900367669;UFF MOVIL SAS;PRE;Prepago;1;Teléfono móvil;1;2G;17324
2014;2;1;900367669;UFF MOVIL SAS;PRE;Prepago;1;Teléfono móvil;2;3G;15707
2014;2;1;900092385;UNE EPM TELECOMUNICACIONES S.A. E.S.P. - UNE EPM TELCO S.A.;PRE;Prepago;2;Data Card;1;2G;13
2014;2;1;900092385;UNE EPM TELECOMUNICACIONES S.A. E.S.P. - UNE EPM TELCO S.A.;PRE;Prepago;2;Data Card;2;3G;344
2014;2;1;900092385;UNE EPM TELECOMUNICACIONES S.A. E.S.P. - UNE EPM TELCO S.A.;PRE;Prepago;2;Data Card;3;4G;6223
2014;2;1;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;PRE;Prepago;1;Teléfono Móvil;2;3G;185472
2014;2;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;POS;Pospago;1;Teléfono móvil;1;2G;51537
2014;2;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;POS;Pospago;1;Teléfono móvil;2;3G;319
2014;2;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;POS;Pospago;1;Teléfono móvil;3;4G;8
2014;2;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;POS;Pospago;2;Data Card;1;2G;4328
2014;2;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;POS;Pospago;2;Data Card;2;3G;11248
2014;2;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;POS;Pospago;2;Data Card;3;4G;264
2014;2;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;PRE;Prepago;1;Teléfono móvil;1;2G;243
2014;2;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;PRE;Prepago;1;Teléfono móvil;2;3G;555453
2014;2;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;PRE;Prepago;1;Teléfono móvil;3;4G;1768
2014;2;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;PRE;Prepago;2;Data Card;1;2G;85925
2014;2;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;PRE;Prepago;2;Data Card;2;3G;56469
2014;2;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;PRE;Prepago;2;Data Card;3;4G;116
2014;2;1;830114921;COLOMBIA MOVIL S.A. E.S.P.;PRE;PREPAGO;1;Teléfono Móvil;1;2G;229
2014;2;1;830114921;COLOMBIA MOVIL S.A. E.S.P.;PRE;PREPAGO;1;Teléfono Móvil;2;3G;611485
2014;2;1;830114921;COLOMBIA MOVIL S.A. E.S.P.;PRE;PREPAGO;1;Teléfono Móvil;3;4G;5
2014;2;1;830114921;COLOMBIA MOVIL S.A. E.S.P.;PRE;PREPAGO;2;Data Card;1;2G;0
2014;2;1;830114921;COLOMBIA MOVIL S.A. E.S.P.;PRE;PREPAGO;2;Data Card;2;3G;37486
2014;2;1;830114921;COLOMBIA MOVIL S.A. E.S.P.;PRE;PREPAGO;2;Data Card;3;4G;44
2014;2;1;830114921;COLOMBIA MOVIL S.A. E.S.P.;POS;POSPAGO;1;Teléfono Móvil;1;2G;12314
2014;2;1;830114921;COLOMBIA MOVIL S.A. E.S.P.;POS;POSPAGO;1;Teléfono Móvil;2;3G;35777
2014;2;1;830114921;COLOMBIA MOVIL S.A. E.S.P.;POS;POSPAGO;1;Teléfono Móvil;3;4G;2
2014;2;1;830114921;COLOMBIA MOVIL S.A. E.S.P.;POS;POSPAGO;2;Data Card;1;2G;0
2014;2;1;830114921;COLOMBIA MOVIL S.A. E.S.P.;POS;POSPAGO;2;Data Card;2;3G;1643
2014;2;1;830114921;COLOMBIA MOVIL S.A. E.S.P.;POS;POSPAGO;2;Data Card;3;4G;6
2014;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;PREPAGO;2;Teléfono móvil;1;2G;8433
2014;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;PREPAGO;2;Teléfono móvil;2;3G;6221036
2014;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;PREPAGO;2;Teléfono móvil;3;4G;5234
2014;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;PREPAGO;2;Data card;1;2G;0
2014;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;PREPAGO;2;Data card;2;3G;875
2014;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;PRE;PREPAGO;2;Data card;3;4G;1
2014;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;POSPAGO;2;Teléfono móvil;1;2G;19538
2014;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;POSPAGO;2;Teléfono móvil;2;3G;505002
2014;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;POSPAGO;2;Teléfono móvil;3;4G;1255
2014;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;POSPAGO;2;Data card;1;2G;3
2014;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;POSPAGO;2;Data card;2;3G;31
2014;2;1;800153993;COMUNICACION CELULAR S A COMCEL S A;POS;POSPAGO;2;Data card;3;4G;0
2014;2;2;900367669;UFF MOVIL SAS;PRE;Prepago;1;Teléfono móvil;1;2G;17875
2014;2;2;900367669;UFF MOVIL SAS;PRE;Prepago;1;Teléfono móvil;2;3G;16207
2014;2;2;900092385;UNE EPM TELECOMUNICACIONES S.A. E.S.P. - UNE EPM TELCO S.A.;PRE;Prepago;2;Data Card;1;2G;15
2014;2;2;900092385;UNE EPM TELECOMUNICACIONES S.A. E.S.P. - UNE EPM TELCO S.A.;PRE;Prepago;2;Data Card;2;3G;351
2014;2;2;900092385;UNE EPM TELECOMUNICACIONES S.A. E.S.P. - UNE EPM TELCO S.A.;PRE;Prepago;2;Data Card;3;4G;6937
2014;2;2;900420122;VIRGIN MOBILE COLOMBIA S.A.S.;PRE;Prepago;1;Teléfono Móvil;2;3G;221512
2014;2;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;POS;Pospago;1;Teléfono móvil;1;2G;50581
2014;2;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;POS;Pospago;1;Teléfono móvil;2;3G;324384
2014;2;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;POS;Pospago;1;Teléfono móvil;3;4G;9553
2014;2;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. ESP;POS;Pospago;2;Data Card;1;2G;4412
